4227;Büsserach;7.5213400806;47.3802291075;
4228;Erschwil;7.5396483577;47.3601132318;
4204;Himmelried;7.6239240133;47.4137110594;
4229;Beinwil SO;7.571916997;47.3293441468;
4246;Wahlen b. Laufen;7.5231938714;47.4132375073;
4253;Liesberg;7.453567968;47.4132251713;
4254;Liesberg Dorf;7.3959203499;47.4033829036;
4302;Augst BL;7.7241763349;47.5364282885;
4305;Olsberg;7.7870960282;47.5346038322;
4313;Möhlin;7.830562469;47.5613965541;
4317;Wegenstetten;7.9048218941;47.4849092312;
4322;Mumpf;7.8975158948;47.5523681955;
4324;Obermumpf;7.9559802676;47.5272665464;
5080;Laufenburg;8.07469784;47.5617126532;
5083;Ittenthal;8.0382797723;47.5194555584;
5084;Rheinsulz;8.1004257558;47.5596110638;
5275;Etzgen;8.1261103266;47.5833085748;
5274;Mettau;8.1373313587;47.5593326979;
5325;Leibstadt;8.1919918572;47.6023616955;
4402;Frenkendorf;7.6698845776;47.4854765969;
4410;Liestal;7.7508557614;47.4629597859;
4412;Nuglar;7.7024903045;47.4637231327;
4413;Büren SO;7.6846924875;47.428664851;
4415;Lausen;7.7597478866;47.4557982177;
4416;Bubendorf;7.757555704;47.4502662362;
4419;Lupsingen;7.6846924875;47.428664851;
4425;Titterten;7.728245164;47.3964251065;
4432;Lampenberg;7.757968809;47.4163142071;
4433;Ramlinsburg;7.7575878528;47.441300952;
4437;Waldenburg;7.7296338866;47.3704381104;
4438;Langenbruck;7.789697354;47.3774095177;
4446;Buckten;7.8587283633;47.4085363279;
4455;Zunzgen;7.7872661035;47.4283989683;
4456;Tenniken;7.7891979989;47.4258927746;
4460;Gelterkinden;7.850784578;47.4402397276;
4463;Buus;7.8642254556;47.4888310024;
4466;Ormalingen;7.8939828871;47.4619999227;
4467;Rothenfluh;7.9225942525;47.4506392798;
4492;Tecknau;7.8979013217;47.4365130433;
4495;Zeglingen;7.9210610657;47.4023664364;
4515;Weissenstein b. Solothurn;7.4651867837;47.2435261522;
4539;Rumisberg;7.6544253354;47.2683426932;
4513;Langendorf;7.5162133123;47.2124124063;
4524;Günsberg;7.5801364015;47.2494072008;
4533;Riedholz;7.5707272059;47.2191248798;
4534;Flumenthal;7.5943679889;47.2294526161;
4554;Etziken;7.6459890966;47.1717420297;
4563;Gerlafingen;7.5749120663;47.164447933;
4564;Obergerlafingen;7.5861437093;47.1475450939;
4581;Küttigkofen;7.5291332381;47.1508730016;
4586;Kyburg-Buchegg;7.5229994826;47.1427352658;
